PCode,LAT,LONG,NAME,DISTRICT,COUNTRY
CG070200009,0.66138700000,17.17055900000,Mosenge,Likouala,Congo
CG070200010,0.66138700000,17.17055900000,Mossenghe,Likouala,Congo
CG070200011,0.66138700000,17.17055900000,Mossengue,Likouala,Congo
CG070200012,0.73361300000,17.13444300000,Likounda,Likouala,Congo
CG070200013,0.78582900000,17.10861100000,Bondoki,Likouala,Congo
CG070200014,0.85610900000,17.10222600000,Botango,Likouala,Congo
CG070200015,0.85610900000,17.10222600000,Botongo,Likouala,Congo
CG070200016,0.85610900000,17.10222600000,Botoungo,Likouala,Congo
CG070200017,0.85610900000,17.10222600000,Gatongo,Likouala,Congo
CG070200018,0.85610900000,17.10222600000,Mongoudou,Likouala,Congo
CG070200019,0.97083500000,17.06944500000,Kinam,Likouala,Congo
CG070200020,0.97083500000,17.06944500000,Kinami,Likouala,Congo
CG070200021,0.99527700000,17.07889200000,Mogouma,Likouala,Congo
CG070200022,0.99527700000,17.07889200000,Mongouma Bali,Likouala,Congo
CG070200023,0.99527700000,17.07889200000,Mongouma Baye,Likouala,Congo
CG070200024,1.01916700000,17.15555900000,Edzama,Likouala,Congo
CG070200025,1.06444200000,17.03944100000,Bouba,Likouala,Congo
CG070300001,1.95111000000,18.03472300000,Bondomako,Likouala,Congo
CG070300002,2.04805700000,18.05471900000,Dongou,Likouala,Congo
CG070300003,2.04805700000,18.05471900000,Dongue,Likouala,Congo
CG070300004,2.11111500000,18.04583700000,Botaba,Likouala,Congo
CG070300005,2.11111500000,18.04583700000,Motaba,Likouala,Congo
CG070300006,2.13972100000,18.05110800000,Kouaka,Likouala,Congo
CG070300007,2.16111000000,18.05250400000,Sambala,Likouala,Congo
CG070300008,2.23333300000,17.56666600000,Boutanoka,Likouala,Congo
CG070300009,2.23333500000,17.61666300000,Ncossa,Likouala,Congo
CG070300010,2.23333500000,17.61666300000,Pangala,Likouala,Congo
CG070300011,2.23333500000,17.61666300000,Pangola,Likouala,Congo
CG070300012,2.18638800000,18.03750100000,Ikouangala,Likouala,Congo
CG070300013,2.18638800000,18.03750100000,Ikouangola,Likouala,Congo
CG070300014,2.18638800000,18.03750100000,Ikwangala,Likouala,Congo
CG070300015,2.18638800000,18.03750100000,Ipouambala,Likouala,Congo
CG070300016,2.18638800000,18.03750100000,Ipwambala,Likouala,Congo
CG070300017,2.18083500000,18.08527500000,Tala-Ngai,Likouala,Congo
CG070300018,2.30000400000,17.46667000000,Mocacoula,Likouala,Congo
CG070300019,2.28333300000,17.65000400000,Mongale,Likouala,Congo
CG070300020,2.23221800000,18.08000100000,Mongouma,Likouala,Congo
CG070300021,2.36666500000,17.46666900000,Mocaboula,Likouala,Congo
CG070300022,2.29527700000,18.01083100000,Boucy-Boucy,Likouala,Congo
CG070300023,2.29527700000,18.01083100000,Boussi,Likouala,Congo
CG070300024,2.29527700000,18.01083100000,Boussi-Boussi,Likouala,Congo
CG070300025,2.36194600000,17.66139000000,Manfouete,Likouala,Congo
CG070300026,2.36194600000,17.66139000000,Manfoute,Likouala,Congo
CG070300027,2.36194600000,17.66139000000,Menfoute,Likouala,Congo
CG070300028,2.32583000000,17.99861000000,Bangi,Likouala,Congo
CG070300029,2.39972200000,17.53416800000,Mombelle,Likouala,Congo
CG070300030,2.39972200000,17.53416800000,Mombellou,Likouala,Congo
CG070300031,2.39972200000,17.53416800000,Monbellou,Likouala,Congo
CG070300032,2.38444300000,17.65527900000,Bombo,Likouala,Congo
CG070300033,2.43250400000,17.35527900000,Gandou,Likouala,Congo
CG070300034,2.43194600000,17.46972500000,Djoube,Likouala,Congo
CG070300035,2.43860700000,17.45000300000,Nokili-Ngongo,Likouala,Congo
CG070300036,2.36666400000,18.00000100000,Oussi,Likouala,Congo
CG070300037,2.44555500000,17.42694600000,Zingo,Likouala,Congo
CG070300038,2.41333000000,17.79277900000,Loso-Ngele,Likouala,Congo
CG070300039,2.41333000000,17.79277900000,Losso-Nguele,Likouala,Congo
CG070300040,2.47194800000,17.38305600000,Likombo,Likouala,Congo
CG070300041,2.50167000000,17.31222300000,Bangi,Likouala,Congo
CG070300042,2.50167000000,17.31222300000,Bangui,Likouala,Congo
CG070300043,2.50167000000,17.31222300000,Bangui-Motaba,Likouala,Congo
CG070300044,2.50167000000,17.31222300000,Motaba,Likouala,Congo
CG070300045,2.59138600000,17.17722500000,Anikou,Likouala,Congo
CG070300046,2.59138600000,17.17722500000,Libakoa,Likouala,Congo
CG070300047,2.61667000000,17.08333400000,Mbei,Likouala,Congo
CG070300048,2.61667000000,17.08333400000,Mbeie,Likouala,Congo
CG070300049,2.61667000000,17.08333400000,Mbey Seke,Likouala,Congo
CG070300050,2.66666900000,17.05000000000,Lipendja,Likouala,Congo
CG070300051,2.70972200000,17.01944800000,Liganga,Likouala,Congo
CG070300052,2.70972200000,17.01944800000,Linganga,Likouala,Congo
CG070300053,2.74500000000,16.96611500000,Macao,Likouala,Congo
CG070300054,2.74500000000,16.96611500000,Makaou,Likouala,Congo
CG070300055,2.74999800000,17.26667000000,Pakende,Likouala,Congo
CG070400001,2.24749800000,18.08500100000,Zabi,Likouala,Congo
CG070400002,2.28444100000,18.10167000000,Ibenga,Likouala,Congo
CG070400003,2.31972500000,18.11472200000,Djitoye,Likouala,Congo
CG070400004,2.38472600000,18.13972300000,Monbele,Likouala,Congo
CG070400005,2.39139300000,18.12610900000,Goubangoye,Likouala,Congo
CG070400006,2.40416400000,18.14500100000,Mokili-Dembe,Likouala,Congo
CG070400007,2.45000200000,18.01666900000,Bingui,Likouala,Congo
CG070400008,2.45000200000,18.01666900000,Bongoi,Likouala,Congo
CG070400009,2.44666800000,18.14889200000,Bolomo,Likouala,Congo
CG070400010,2.47778100000,18.17527400000,Koka,Likouala,Congo
CG070400011,2.49138600000,18.17777900000,Koyo,Likouala,Congo
CG070400012,2.52278000000,18.17056000000,Bisambi I,Likouala,Congo
CG070400013,2.52278000000,18.17056000000,Bissambi,Likouala,Congo
CG070400014,2.52972400000,18.17250400000,Bisambi II,Likouala,Congo
CG070400015,2.62472500000,18.13527600000,Bouma,Likouala,Congo
CG070400016,2.65722300000,18.11055500000,Isongo,Likouala,Congo
CG070400017,2.68333500000,18.18333000000,Gonga,Likouala,Congo
CG070400018,2.78333000000,17.71666500000,Kouka,Likouala,Congo
CG070400019,2.89999900000,17.26666500000,Mossaba,Likouala,Congo
CG070400020,2.84610800000,17.67110800000,Mokendo,Likouala,Congo
CG070400021,2.81666800000,17.86666900000,Mapondja,Likouala,Congo
CG070400022,2.80749700000,18.01166800000,Envelle,Likouala,Congo
CG070400023,2.80749700000,18.01166800000,Enyele,Likouala,Congo
CG070400024,2.80749700000,18.01166800000,Enyelle,Likouala,Congo
CG070400025,2.80749700000,18.01166800000,Enyielle,Likouala,Congo
CG070400026,2.89611100000,17.67138600000,Mimbelli,Likouala,Congo
CG070400027,2.89611100000,17.67138600000,Mimbelly,Likouala,Congo
CG070400028,2.89611100000,17.67138600000,Mombelli,Likouala,Congo
CG070400029,2.89611100000,17.67138600000,Mombelly,Likouala,Congo
CG070400030,2.89611100000,17.67138600000,Monbelly,Likouala,Congo
CG070400031,2.92389100000,17.55194200000,Kanga,Likouala,Congo
CG070400032,2.91388500000,17.63389100000,Mindjoukou,Likouala,Congo
CG070400033,2.91388500000,17.63389100000,Mindzoukou,Likouala,Congo
CG070400034,2.91388500000,17.63389100000,Minzoukou,Likouala,Congo
CG070400035,2.90083700000,17.76499800000,Mokoyo,Likouala,Congo
CG070400036,2.96666600000,17.41666400000,Pousamay,Likouala,Congo
CG070400037,2.93916400000,17.57971800000,Mompourou,Likouala,Congo
CG070400038,2.93916400000,17.57971800000,Moumpourou,Likouala,Congo
CG070400039,2.90722100000,17.83222200000,Nkoua,Likouala,Congo
CG070400040,2.91194500000,17.86861400000,Inokou,Likouala,Congo
CG070400041,2.89999700000,17.95000200000,Ndeleke,Likouala,Congo
CG070400042,2.99083700000,17.49277800000,Mimpoutou,Likouala,Congo
CG070400043,2.99083700000,17.49277800000,Moumpoutou,Likouala,Congo
CG070400044,3.02027800000,17.45194600000,Bondjoumby,Likouala,Congo
CG070400045,3.02027800000,17.45194600000,Bondzoumbe,Likouala,Congo
CG070400046,3.07027700000,17.27889300000,Berandjoko,Likouala,Congo
CG070400047,3.07027700000,17.27889300000,Berandjokou,Likouala,Congo
CG070400048,3.07027700000,17.27889300000,Lipeite,Likouala,Congo
CG070400049,3.03333000000,17.58333600000,Mimpoutou,Likouala,Congo
CG070400050,3.03333000000,17.58333600000,Monpoutou,Likouala,Congo
CG070400051,3.03333000000,17.58333600000,Moumpoutou,Likouala,Congo
CG070400052,3.31667100000,16.96667100000,Ancien Bera Njoko,Likouala,Congo
CG070400053,3.31667100000,16.96667100000,Bera Njoko,Likouala,Congo
CG070400054,3.31667100000,16.96667100000,Bera-Ndjoko,Likouala,Congo
CG070400055,3.37055600000,17.16777400000,Mouali Gbangba,Likouala,Congo
CG070400056,3.37055600000,17.16777400000,Mouali I,Likouala,Congo
CG070400057,3.37055600000,17.16777400000,Mouali II,Likouala,Congo
CG070400058,3.37055600000,17.16777400000,Mwali Gbangba,Likouala,Congo
CG070400059,3.28333100000,17.75000400000,Ancien Diambola,Likouala,Congo
CG070400060,3.28333100000,17.75000400000,Diambola,Likouala,Congo
CG070400061,3.28333100000,17.75000400000,Diambolo,Likouala,Congo
CG070400062,3.25972300000,17.90194700000,Mbala,Likouala,Congo
CG070400063,3.44527800000,16.95027500000,Baponbo,Likouala,Congo
CG070400064,3.29944500000,17.91361300000,Ndole,Likouala,Congo
CG070400065,3.29944500000,17.91361300000,N'Doule,Likouala,Congo
CG070400066,3.30750400000,18.07416400000,Bokanga,Likouala,Congo
CG070400067,3.48110900000,17.24972100000,Lobonga,Likouala,Congo
CG070400068,3.36278000000,18.05555200000,Ngoka,Likouala,Congo
CG070400069,3.52611500000,17.30666900000,Dzanga,Likouala,Congo
CG070400070,3.43333300000,17.81666900000,Yambiko,Likouala,Congo
CG070400071,3.46667000000,17.76667100000,Dombando,Likouala,Congo
CG070400072,3.59250400000,17.42416900000,Mapela,Likouala,Congo
CG070400073,3.67694500000,17.47666600000,Motala,Likouala,Congo
CG070500001,1.05555300000,17.31055800000,Djeke,Likouala,Congo
CG070500002,1.05555300000,17.31055800000,Djeke-na-Batolo,Likouala,Congo
CG070500003,1.05555300000,17.31055800000,Djekenabotolo,Likouala,Congo
CG070500004,1.05555300000,17.31055800000,Dzeke,Likouala,Congo
CG070500005,1.07944000000,17.30611200000,Ipongi,Likouala,Congo
CG070500006,1.12582900000,17.01999800000,Boko,Likouala,Congo
CG070500007,1.10722300000,17.32472400000,Boa,Likouala,Congo
CG070500008,1.16194000000,17.35833000000,Mahounda,Likouala,Congo
CG070500009,1.16194000000,17.35833000000,Maounda,Likouala,Congo
CG070500010,1.21666700000,16.85000400000,Ebamba,Likouala,Congo
CG070500011,1.21666700000,16.85000400000,Ebembe,Likouala,Congo
CG070500012,1.18249700000,17.38777700000,Bokale,Likouala,Congo
CG070500013,1.21583600000,17.41611400000,Ilanga,Likouala,Congo
CG070500014,1.21583600000,17.41611400000,Itanga,Likouala,Congo
CG070500015,1.34194700000,17.49194100000,Koundoumou,Likouala,Congo
CG070500016,1.35249900000,17.45249900000,Epana,Likouala,Congo
CG070500017,1.35249900000,17.45249900000,Epena,Likouala,Congo
CG070500018,1.35167000000,17.50306000000,Ibolo,Likouala,Congo
CG070500019,1.38527400000,17.47889100000,Matoko,Likouala,Congo
CG070500020,1.37944000000,17.59999600000,Bassela,Likouala,Congo
CG070500021,1.37944000000,17.59999600000,Bosela,Likouala,Congo
CG070500022,1.37944000000,17.59999600000,Bossela,Likouala,Congo
CG070500023,1.39499900000,17.51277700000,Kanio,Likouala,Congo
CG070500024,1.40638800000,17.55444100000,Ibaki,Likouala,Congo
CG070500025,1.41194500000,17.65194500000,Bosemba,Likouala,Congo
CG070500026,1.41194500000,17.65194500000,Bossimba,Likouala,Congo
CG070500027,1.41778100000,17.61416400000,Botala,Likouala,Congo
CG070500028,1.41944000000,17.67222000000,Boleke,Likouala,Congo
CG070500029,1.43610800000,17.76833700000,Bimbo,Likouala,Congo
CG070500030,1.46805400000,17.64028100000,Boganda,Likouala,Congo
CG070500031,1.46805400000,17.64028100000,Bongandzi,Likouala,Congo
CG070500032,1.47000300000,17.62805300000,Ibanga,Likouala,Congo
CG070500033,1.48888600000,17.66305300000,Boseka,Likouala,Congo
CG070500034,1.53333700000,17.41666700000,Bokatola,Likouala,Congo
CG070500035,1.53666600000,17.69944400000,Liouesso,Likouala,Congo
CG070500036,1.62055900000,17.36027600000,Makengo,Likouala,Congo
CG070500037,1.65721900000,17.10972200000,Mabangui,Likouala,Congo
CG070500038,1.64944300000,17.35833400000,Mokengi,Likouala,Congo
CG070500039,1.64944300000,17.35833400000,Mokengui,Likouala,Congo
CG070500040,1.64944300000,17.35833400000,Mokingue,Likouala,Congo
CG070500041,1.68139300000,17.06055700000,Toukoulaka,Likouala,Congo
CG070500042,1.68167100000,17.15444500000,Boua,Likouala,Congo
CG070500043,1.68916600000,17.11333200000,Bene,Likouala,Congo
CG070500044,1.70611100000,17.00194700000,Minganga,Likouala,Congo
CG070500045,1.90222200000,17.35305800000,Bandeko,Likouala,Congo
CG070500046,1.98166300000,17.33306000000,Mbeti,Likouala,Congo
CG070500047,2.03777900000,17.31639200000,Bandza,Likouala,Congo
CG070500048,2.03777900000,17.31639200000,Mbanza II,Likouala,Congo
CG070600001,0.90027600000,17.84166600000,Mobenzele,Likouala,Congo
CG070600002,0.90027600000,17.84166600000,Mobenzelle,Likouala,Congo
CG070600003,0.90027600000,17.84166600000,Mombenzele,Likouala,Congo
CG070600004,1.01055900000,17.84499700000,Ebila,Likouala,Congo
CG070600005,1.15527400000,17.91305300000,Faraka,Likouala,Congo
CG070600006,1.25000100000,17.93889100000,Bolembe,Likouala,Congo
CG070600007,1.25000100000,17.93889100000,Bolembo,Likouala,Congo
CG070600008,1.25000100000,17.93889100000,Bollembe,Likouala,Congo
CG070600009,1.25000100000,17.93889100000,Molembe,Likouala,Congo
CG070600010,1.27083400000,17.94083600000,Youmbe,Likouala,Congo
CG070600011,1.31277700000,17.94777800000,Goundzia,Likouala,Congo
CG070600012,1.31277700000,17.94777800000,Ngoundzia I,Likouala,Congo
CG070600013,1.31277700000,17.94777800000,Ngounzia,Likouala,Congo
CG070600014,1.38583700000,17.96805600000,Bobele,Likouala,Congo
CG070600015,1.44999800000,18.00000100000,Bokokoto,Likouala,Congo
CG070600016,1.46139000000,17.88416500000,Gounda,Likouala,Congo
CG070600017,1.46139000000,17.88416500000,Ngounda,Likouala,Congo
CG070600018,1.56805400000,17.98194500000,Djemba,Likouala,Congo
CG070600019,1.59139300000,18.05028000000,Gangania,Likouala,Congo
CG070600020,1.61666400000,17.94999800000,Bokodzi,Likouala,Congo
CG070600021,1.62111500000,17.99528200000,Mohitou,Likouala,Congo
CG070600022,1.63805700000,18.06667000000,Desbordesville,Likouala,Congo
CG070600023,1.63805700000,18.06667000000,Impfondo,Likouala,Congo
CG070600024,1.63805700000,18.06667000000,Imponfo,Likouala,Congo
CG070600025,1.65917100000,18.07194600000,Djemba,Likouala,Congo
CG070600026,1.65917100000,18.07194600000,Djimba,Likouala,Congo
CG070600027,1.69999700000,18.03333000000,Modzaka,Likouala,Congo
CG070600028,1.72250300000,18.00444800000,Modzaka,Likouala,Congo
CG070600029,1.77611000000,18.05110700000,Malala,Likouala,Congo
CG070600030,1.80694600000,18.01194400000,Boketa,Likouala,Congo
CG070600031,1.81666700000,18.05000000000,Botanga,Likouala,Congo
CG070600032,1.84999600000,18.01666800000,Bondzale,Likouala,Congo
CG070600033,1.84999600000,18.01666800000,Boundjali,Likouala,Congo
CG070700001,-0.65000400000,17.60722400000,Liranga,Likouala,Congo
CG070700002,-0.43749700000,17.68388900000,Bongombele,Likouala,Congo
CG070700003,-0.34805300000,17.68860900000,Ouennza,Likouala,Congo
CG070700004,-0.32750300000,17.68638600000,Djoundou,Likouala,Congo
CG070700005,-0.32750300000,17.68638600000,M'Djoundou,Likouala,Congo
CG070700006,-0.32750300000,17.68638600000,Ndjoundou,Likouala,Congo
CG070700007,-0.19694800000,17.64194000000,Bekombo,Likouala,Congo
CG070700008,-0.19694800000,17.64194000000,Bekonmbo,Likouala,Congo
CG070700009,-0.19694800000,17.64194000000,Bokombo,Likouala,Congo
CG070700010,-0.09249600000,17.70027800000,Bobangui,Likouala,Congo
CG070700011,-0.09249600000,17.70027800000,Boubangui,Likouala,Congo
CG070700012,0.12944200000,17.76500200000,Longo,Likouala,Congo
CG070700013,0.26388700000,17.81610700000,Talangai-Balloys,Likouala,Congo
CG070700014,0.38278200000,17.93888900000,Soukissa-Balloys,Likouala,Congo
CG070700015,0.44999600000,17.91666500000,Balhois,Likouala,Congo
CG070700016,0.44999600000,17.91666500000,Balhous,Likouala,Congo
CG070700017,0.61722200000,17.85583400000,Mbala,Likouala,Congo
CG080100001,-3.88583700000,12.15583600000,Mambanailou,Niari,Congo
CG080100002,-3.84194600000,12.06694500000,Kola,Niari,Congo
CG080100003,-3.81666300000,12.11666600000,Mtima,Niari,Congo
CG080100004,-3.81666300000,12.11666600000,N'Tima,Niari,Congo
CG080100005,-3.80860900000,12.11555900000,Mambanailou,Niari,Congo
CG080100006,-3.80860900000,12.11555900000,Manbanailou,Niari,Congo
CG080100007,-3.80555400000,12.11528100000,Basoupoulawawou,Niari,Congo
CG080100008,-3.80555400000,12.11528100000,Bassoupoulawawou,Niari,Congo
CG080100009,-3.78611200000,12.17332900000,Bikabissende II,Niari,Congo
CG080100010,-3.78083500000,12.17888700000,Bikabisende I,Niari,Congo
CG080100011,-3.78083500000,12.17888700000,Bikabissende,Niari,Congo
CG080100012,-3.78083500000,12.17888700000,Bikabissende I,Niari,Congo
CG080100013,-3.73388700000,12.19666800000,Kouedika,Niari,Congo
CG080100014,-3.72388800000,12.20083700000,Petit Dandi,Niari,Congo
CG080100015,-3.71111100000,12.20361200000,Ifouga,Niari,Congo
CG080100016,-3.71111100000,12.20361200000,Ifouka,Niari,Congo
CG080100017,-3.70472000000,12.20555700000,Foret de Malaka,Niari,Congo
CG080100018,-3.68444300000,12.22305200000,Dandi,Niari,Congo
CG080100019,-3.65221800000,12.23139000000,Vounda II,Niari,Congo
CG080100020,-3.65249900000,12.20250000000,Vounda,Niari,Congo
CG080100021,-3.66860800000,12.11944400000,Tsembo,Niari,Congo
CG080100022,-3.64333300000,12.18999900000,Dandi,Niari,Congo
CG080100023,-3.64583100000,12.15694800000,Kouedika,Niari,Congo
CG080100024,-3.64583100000,12.15694800000,Kouedike,Niari,Congo
CG080100025,-3.64277600000,12.16221900000,Boutouma,Niari,Congo
CG080100026,-3.64277600000,12.16221900000,Vounda,Niari,Congo
CG080100027,-3.64277600000,12.16221900000,Vounda I,Niari,Congo
CG080100028,-3.64361300000,12.15555200000,Dandi,Niari,Congo
CG080100029,-3.63500100000,12.12972200000,Petit Bois,Niari,Congo
CG080100030,-3.60444800000,12.07749800000,Petit Bois,Niari,Congo
CG080100031,-3.60055500000,12.07250100000,Dandi,Niari,Congo
CG080100032,-3.59527400000,12.06805800000,Bourou Moukouti,Niari,Congo
CG080100033,-3.57806000000,12.03944500000,Dilou Manba,Niari,Congo
CG080100034,-3.57806000000,12.03944500000,Dilou-Mamba,Niari,Congo
CG080100035,-3.56000300000,12.02389300000,Ifouka,Niari,Congo
CG080100036,-3.53333000000,12.09999600000,Oukebene,Niari,Congo
CG080100037,-3.53333000000,12.09999600000,Oukebeni,Niari,Congo
CG080100038,-3.46667000000,12.08333300000,Kaibinda,Niari,Congo
CG080100039,-3.45000000000,12.08333000000,Gondzo,Niari,Congo
CG080100040,-3.41638500000,12.16028100000,Ngouanga,Niari,Congo
CG080100041,-3.41638500000,12.16028100000,Ngoudou,Niari,Congo
CG080100042,-3.43333000000,12.08333600000,Loubamba,Niari,Congo
CG080100043,-3.41666500000,12.10000200000,Ngango,Niari,Congo
CG080100044,-3.41666900000,12.08333200000,Moussamou Igoyo,Niari,Congo
CG080100045,-3.40000000000,12.11666700000,Bakala,Niari,Congo
CG080100046,-3.40000000000,12.11666700000,Igoyo,Niari,Congo
CG080100047,-3.40000000000,12.11666700000,Mamokamba Niounvou,Niari,Congo
CG080100048,-3.40000000000,12.11666700000,Mourounzouengue,Niari,Congo
CG080200001,-2.78666800000,12.33194000000,Mateba,Niari,Congo
CG080200002,-2.77000400000,12.38055500000,Malou,Niari,Congo
CG080200003,-2.77471900000,12.35916300000,Bikoumou,Niari,Congo
CG080200004,-2.75722500000,12.38444800000,Gougua,Niari,Congo
CG080200005,-2.75722500000,12.38444800000,Goungua,Niari,Congo
CG080200006,-2.75722500000,12.38444800000,Ngoua I,Niari,Congo
CG080200007,-2.75722500000,12.38444800000,Ngounga,Niari,Congo
CG080200008,-2.78750300000,12.23972000000,Souangi,Niari,Congo
CG080200009,-2.78750300000,12.23972000000,Souangui,Niari,Congo
CG080200010,-2.78750300000,12.23972000000,Soungui,Niari,Congo
CG080200011,-2.78000400000,12.26360700000,Moukaba-Itsaka,Niari,Congo
CG080200012,-2.74638500000,12.39944500000,Mboudzi,Niari,Congo
CG080200013,-2.78833300000,12.20861500000,Nianga,Niari,Congo
CG080200014,-2.73333600000,12.40000400000,Bouyi,Niari,Congo
CG080200015,-2.72944600000,12.38583000000,Disiala-Dikana,Niari,Congo
CG080200016,-2.77416300000,12.12583200000,Igomi,Niari,Congo
CG080200017,-2.76472000000,12.15916500000,Disiala,Niari,Congo
CG080200018,-2.71250200000,12.37833500000,Diousala,Niari,Congo
CG080200019,-2.74471900000,12.18777900000,Zambi-Kala,Niari,Congo
CG080200020,-2.70000400000,12.34999800000,Dissadikana,Niari,Congo
CG080200021,-2.74666600000,12.09527500000,Mouroumba,Niari,Congo
CG080200022,-2.73610800000,12.04222500000,Iniounga,Niari,Congo
CG080200023,-2.73333000000,12.03333700000,Batsiessi,Niari,Congo
CG080200024,-2.71305600000,12.11110700000,Dimina,Niari,Congo
CG080200025,-2.72194400000,12.06527900000,Ivosi,Niari,Congo
CG080200026,-2.69166600000,12.13694500000,Moufoubou,Niari,Congo
CG080200027,-2.69777800000,12.06277700000,Makaga,Niari,Congo
CG080200028,-2.66555500000,12.20805400000,Moulimba,Niari,Congo
CG080200029,-2.68833200000,12.10278200000,Igela,Niari,Congo
CG080200030,-2.68833200000,12.10278200000,Inguela,Niari,Congo
CG080200031,-2.66250200000,12.17722200000,Maramba,Niari,Congo
CG080200032,-2.64750400000,12.23389200000,Mousondzi,Niari,Congo
CG080200033,-2.67722300000,12.08555700000,Divanie,Niari,Congo
CG080200034,-2.67722300000,12.08555700000,Divegni,Niari,Congo
CG080200035,-2.67722300000,12.08555700000,Divenie,Niari,Congo
CG080200036,-2.67722300000,12.08555700000,Divina,Niari,Congo
CG080200037,-2.67750000000,12.06916900000,Mourima,Niari,Congo
CG080200038,-2.64639100000,12.19333400000,Ingele,Niari,Congo
CG080200039,-2.65527900000,12.15250200000,Bouali,Niari,Congo
CG080200040,-2.59805500000,12.38528000000,Poudi,Niari,Congo
CG080200041,-2.66194700000,12.07166700000,Sango,Niari,Congo
CG080200042,-2.65528200000,12.09583400000,Mousabou,Niari,Congo
CG080200043,-2.64721900000,12.12138700000,Mateba,Niari,Congo
CG080200044,-2.61361300000,12.24861300000,Magabiga,Niari,Congo
CG080200045,-2.63055200000,12.13833500000,Poudi,Niari,Congo
CG080200046,-2.64778000000,12.05277900000,Diboueta,Niari,Congo
CG080200047,-2.61972400000,12.15278100000,Biloungou,Niari,Congo
CG080200048,-2.60361200000,12.20472400000,Itabi,Niari,Congo
CG080200049,-2.60250200000,12.16528100000,Doubila,Niari,Congo
CG080200050,-2.58388500000,12.23722100000,Mouvendza,Niari,Congo
CG080200051,-2.62361200000,12.04944000000,Mouanda,Niari,Congo
CG080200052,-2.56499600000,12.32471900000,Boungalou,Niari,Congo
CG080200053,-2.65166400000,11.89805700000,Nzambi-na,Niari,Congo
CG080200054,-2.54944700000,12.37500000000,Mambouana,Niari,Congo
CG080200055,-2.60888800000,12.07777500000,Mianga,Niari,Congo
CG080200056,-2.56666300000,12.27583300000,Vondza,Niari,Congo
CG080200057,-2.63555800000,11.93472200000,Ranzi,Niari,Congo
CG080200058,-2.55444600000,12.29305700000,Pemo,Niari,Congo
CG080200059,-2.61833100000,11.97889200000,Boussieli,Niari,Congo
CG080200060,-2.56528200000,12.22611100000,Kandsi,Niari,Congo
CG080200061,-2.54528100000,12.31388700000,Mougala,Niari,Congo
CG080200062,-2.52694100000,12.38694300000,Ipoungo,Niari,Congo
CG080200063,-2.57000000000,12.15750100000,Isiengi,Niari,Congo
CG080200064,-2.60694200000,11.96999800000,Batsingou,Niari,Congo
CG080200065,-2.50472500000,12.44583700000,Matsanga,Niari,Congo
CG080200066,-2.51389200000,12.39694400000,Longo-Bapou,Niari,Congo
CG080200067,-2.60361400000,11.94806000000,Mbenguimamba,Niari,Congo
CG080200068,-2.58444800000,12.02778200000,Lemboumbou,Niari,Congo
CG080200069,-2.59972400000,11.93110700000,Moubiya,Niari,Congo
CG080200070,-2.54805900000,12.15639000000,Ingebi,Niari,Congo
CG080200071,-2.49055800000,12.42056000000,Kouyi,Niari,Congo
CG080200072,-2.55638500000,12.06638700000,Manda,Niari,Congo
CG080200073,-2.53250100000,12.17778100000,Moukaba,Niari,Congo
CG080200074,-2.50027600000,12.30500300000,Moudounga,Niari,Congo
CG080200075,-2.58055600000,11.92110900000,Mouloundou,Niari,Congo
CG080200076,-2.51583400000,12.22221800000,Mouyamba,Niari,Congo
CG080200077,-2.55527900000,12.01055600000,Moudouma,Niari,Congo
CG080200078,-2.51555200000,12.19167100000,Moukondo,Niari,Congo
CG080200079,-2.57222500000,11.91721800000,Minanga,Niari,Congo
CG080200080,-2.48638500000,12.32694600000,Moukouka,Niari,Congo
CG080200081,-2.46333400000,12.39166900000,Mougoutou,Niari,Congo
CG080200082,-2.52972600000,12.06416500000,Moutsengan,Niari,Congo
CG080200083,-2.52972600000,12.06416500000,Moutsengani,Niari,Congo
CG080200084,-2.50167200000,12.11277500000,Niengo,Niari,Congo
CG080200085,-2.49333000000,12.12416700000,Boundoukou,Niari,Congo
CG080200086,-2.52305700000,11.97555400000,Boussissi,Niari,Congo
CG080200087,-2.44417000000,12.31667100000,Titi,Niari,Congo
CG080200088,-2.47777600000,12.13944600000,Nzambi-Pogou,Niari,Congo
CG080200089,-2.46055800000,12.22194800000,Gengi,Niari,Congo
CG080200090,-2.44333100000,12.28166700000,Disinga,Niari,Congo
CG080200091,-2.48917100000,12.02194500000,Moufougou,Niari,Congo
CG080200092,-2.48111200000,12.05833500000,Tsouengi,Niari,Congo
CG080200093,-2.46305800000,12.14416700000,Pinda-Mbigou,Niari,Congo
CG080200094,-2.49500300000,11.98388900000,Ptso,Niari,Congo
CG080200095,-2.45416700000,12.14861500000,Ngasa,Niari,Congo
CG080200096,-2.48222300000,11.97388900000,Moupitou,Niari,Congo
CG080200097,-2.48555600000,11.90972000000,Moukodi,Niari,Congo
CG080200098,-2.52194000000,11.72416300000,Kouango,Niari,Congo
CG080200099,-2.46778000000,11.93194200000,Moukourounzenne,Niari,Congo
CG080200100,-2.48444500000,11.84805300000,Mouzini,Niari,Congo
CG080200101,-2.47194800000,11.79305300000,Loubumbou,Niari,Congo
CG080200102,-2.43111300000,11.94111500000,Mallembe,Niari,Congo
CG080200103,-2.43972600000,11.87777500000,Bata-Bouka-Moukodi,Niari,Congo
CG080200104,-2.45861400000,11.78277400000,Mounombo,Niari,Congo
CG080200105,-2.42555900000,11.92305600000,Mouyombi,Niari,Congo
