PCode,LAT,LONG,NAME,DISTRICT,COUNTRY
CG090400121,-1.772781,15.8725,Kissenguele,Plateaux,Congo
CG090400122,-1.772781,15.8725,Bokolo,Plateaux,Congo
CG090400123,-1.76278,15.937779,Ikomo,Plateaux,Congo
CG090400124,-1.76278,15.937779,Ikomo I,Plateaux,Congo
CG090400125,-1.776666,15.802226,Nzomo,Plateaux,Congo
CG090400126,-1.738613,16.111946,Bandzibikie,Plateaux,Congo
CG090400127,-1.752226,15.931391,Mabiti,Plateaux,Congo
CG090400128,-1.752226,15.931391,Ingouanzami,Plateaux,Congo
CG090400129,-1.744448,15.981109,Mitouomi,Plateaux,Congo
CG090400130,-1.744448,15.981109,Mituomi,Plateaux,Congo
CG090400131,-1.739998,16.01417,Movimba,Plateaux,Congo
CG090400132,-1.743054,15.948054,Kialo,Plateaux,Congo
CG090400133,-1.743054,15.948054,Ilouo,Plateaux,Congo
CG090400134,-1.733612,16.029997,Makouhou,Plateaux,Congo
CG090400135,-1.733612,16.029997,Kinnsoundi,Plateaux,Congo
CG090400136,-1.724443,16.104441,Kaounga Reneville,Plateaux,Congo
CG090400137,-1.724443,16.104441,Reneville,Plateaux,Congo
CG090400138,-1.726947,15.976947,Nkoye,Plateaux,Congo
CG090400139,-1.704726,16.176943,Mbakidi,Plateaux,Congo
CG090400140,-1.710832,16.100559,Masanba,Plateaux,Congo
CG090400141,-1.73917,15.799163,Mbouala Maouolo,Plateaux,Congo
CG090400142,-1.72639,15.914164,Banpakasa,Plateaux,Congo
CG090400143,-1.72639,15.914164,Manpimpa,Plateaux,Congo
CG090400144,-1.714447,15.95667,Moulala,Plateaux,Congo
CG090400145,-1.714447,15.95667,Bangou,Plateaux,Congo
CG090400146,-1.740829,15.701944,Mpoka,Plateaux,Congo
CG090400147,-1.740829,15.701944,Ndandou,Plateaux,Congo
CG090400148,-1.696663,16.106385,Meya,Plateaux,Congo
CG090400149,-1.696663,16.058887,Mvounda,Plateaux,Congo
CG090400150,-1.696663,16.058887,Misanvi Banda,Plateaux,Congo
CG090400151,-1.704444,15.970553,Ndoulou,Plateaux,Congo
CG090400152,-1.704444,15.970553,N'Goulou,Plateaux,Congo
CG090400153,-1.693607,16.071946,Makela,Plateaux,Congo
CG090400154,-1.69194,16.060835,Maye,Plateaux,Congo
CG090400155,-1.69194,16.060835,Kinimbi Nzouala,Plateaux,Congo
CG090400156,-1.695275,16.016115,Misousounbi,Plateaux,Congo
CG090400157,-1.691386,16.047504,Dzoumbou,Plateaux,Congo
CG090400158,-1.683337,16.110836,Kinganboma,Plateaux,Congo
CG090400159,-1.695556,15.978891,Ngila,Plateaux,Congo
CG090400160,-1.681392,16.094448,Kileba,Plateaux,Congo
CG090400161,-1.681392,16.094448,Mpassa-Village,Plateaux,Congo
CG090400162,-1.678333,16.114168,Bilongo,Plateaux,Congo
CG090400163,-1.678333,16.114168,Kilebe-Moussia,Plateaux,Congo
CG090400164,-1.666667,16.200003,Mousia,Plateaux,Congo
CG090400165,-1.687224,15.980837,Boudzoumou,Plateaux,Congo
CG090400166,-1.687224,15.980837,Kintsaka,Plateaux,Congo
CG090400167,-1.706941,15.792497,Mbama Diari,Plateaux,Congo
CG090400168,-1.706941,15.792497,Boutsari,Plateaux,Congo
CG090400169,-1.703888,15.803059,Nkouta,Plateaux,Congo
CG090400170,-1.688335,15.948611,Loukakou,Plateaux,Congo
CG090400171,-1.688054,15.949168,Touo,Plateaux,Congo
CG090400172,-1.688054,15.949168,Mbebagandou,Plateaux,Congo
CG090400173,-1.683333,15.983334,Kimboua,Plateaux,Congo
CG090400174,-1.673052,15.956946,Emanika,Plateaux,Congo
CG090400175,-1.673052,15.956946,Koutsaya,Plateaux,Congo
CG090400176,-1.673052,15.956946,Koutsaya Loubeoua,Plateaux,Congo
CG090400177,-1.66472,15.994166,Mbantounga,Plateaux,Congo
CG090400178,-1.692499,15.686392,Masanba Moutelele,Plateaux,Congo
CG090400179,-1.692499,15.686392,Nkounga,Plateaux,Congo
CG090400180,-1.658893,15.960831,Boutsana,Plateaux,Congo
CG090400181,-1.670281,15.801669,Kitoko,Plateaux,Congo
CG090400182,-1.644446,15.961669,Ngantoko,Plateaux,Congo
CG090400183,-1.644446,15.961669,Bouyanou,Plateaux,Congo
CG090400184,-1.674445,15.649167,Mankisa,Plateaux,Congo
CG090400185,-1.674445,15.649167,Nsounson,Plateaux,Congo
CG090400186,-1.674445,15.649167,Nsounsou Moana,Plateaux,Congo
CG090400187,-1.632781,16.008892,Kouka Loko,Plateaux,Congo
CG090400188,-1.680556,15.515558,Masoumou,Plateaux,Congo
CG090400189,-1.661387,15.686669,Mitolo,Plateaux,Congo
CG090400190,-1.661387,15.686669,Ngoma Loupesi,Plateaux,Congo
CG090400191,-1.632777,15.941942,Matouridi,Plateaux,Congo
CG090400192,-1.633056,15.925833,Mvouaka,Plateaux,Congo
CG090400193,-1.662498,15.611388,Ngonda,Plateaux,Congo
CG090400194,-1.654722,15.681111,Moanga Moungoro,Plateaux,Congo
CG090400195,-1.633056,15.885831,Moungoro,Plateaux,Congo
CG090400196,-1.624998,15.921389,Zou,Plateaux,Congo
CG090400197,-1.624998,15.921389,Kintangoma,Plateaux,Congo
CG090400198,-1.653609,15.568332,Ndeba,Plateaux,Congo
CG090400199,-1.610558,15.948053,Nkombo,Plateaux,Congo
CG090400200,-1.610558,15.948053,Kinimbi,Plateaux,Congo
CG090400201,-1.610558,15.948053,Nkodia,Plateaux,Congo
CG090400202,-1.605276,15.926666,Mousiengo,Plateaux,Congo
CG090400203,-1.598614,15.874166,Koubemba,Plateaux,Congo
CG090400204,-1.598614,15.874166,Mpemo,Plateaux,Congo
CG090400205,-1.598614,15.874166,Kiynda,Plateaux,Congo
CG090400206,-1.596112,15.884997,Moanga Mapita,Plateaux,Congo
CG090400207,-1.602221,15.767222,Matzouele,Plateaux,Congo
CG090400208,-1.622218,15.528057,Kindemba,Plateaux,Congo
CG090400209,-1.584442,15.885837,Mountoko,Plateaux,Congo
CG090400210,-1.594998,15.752504,Tsouma,Plateaux,Congo
CG090400211,-1.576386,15.919722,Louzouri,Plateaux,Congo
CG090400212,-1.576386,15.919722,Galoumboma,Plateaux,Congo
CG090400213,-1.590833,15.738613,Kintoua,Plateaux,Congo
CG090400214,-1.586386,15.776385,Matensama,Plateaux,Congo
CG090400215,-1.570276,15.886667,Misafou,Plateaux,Congo
CG090400216,-1.570276,15.886667,Nkewa Mpemo,Plateaux,Congo
CG090400217,-1.600554,15.549169,Ntoni,Plateaux,Congo
CG090400218,-1.576107,15.78306,Moanga Ngouba,Plateaux,Congo
CG090400219,-1.563889,15.886943,Kindongo,Plateaux,Congo
CG090400220,-1.562224,15.887221,Ndoba,Plateaux,Congo
CG090400221,-1.562224,15.887221,Tension,Plateaux,Congo
CG090400222,-1.561115,15.880002,Mabima,Plateaux,Congo
CG090400223,-1.568059,15.79806,Mpasitolo,Plateaux,Congo
CG090400224,-1.568892,15.721112,Jeudi,Plateaux,Congo
CG090400225,-1.568892,15.721112,Kilouanba,Plateaux,Congo
CG090400226,-1.558885,15.801392,Mibouri Mountoubouna,Plateaux,Congo
CG090400227,-1.548608,15.870837,Loukouo,Plateaux,Congo
CG090400228,-1.563607,15.701388,Ngoungou,Plateaux,Congo
CG090400229,-1.563607,15.701388,Kay Mboukou,Plateaux,Congo
CG090400230,-1.569722,15.615558,Nkodia Nzanzi,Plateaux,Congo
CG090400231,-1.569722,15.615558,Bounsana,Plateaux,Congo
CG090400232,-1.566389,15.629725,Mountenbesa,Plateaux,Congo
CG090400233,-1.557501,15.698608,Moutembessa,Plateaux,Congo
CG090400234,-1.549996,15.767221,Nkenzo,Plateaux,Congo
CG090400235,-1.541942,15.798329,Nganbaka,Plateaux,Congo
CG090400236,-1.53222,15.88417,Kinkakasa,Plateaux,Congo
CG090400237,-1.53222,15.88417,Kinkakassa,Plateaux,Congo
CG090400238,-1.550559,15.683333,Moutouasala,Plateaux,Congo
CG090400239,-1.531114,15.86639,Dakar Mousolo,Plateaux,Congo
CG090400240,-1.550003,15.666388,Moussolo Dakar,Plateaux,Congo
CG090400241,-1.528056,15.799448,Louza,Plateaux,Congo
CG090400242,-1.533332,15.716947,Salabiakou,Plateaux,Congo
CG090400243,-1.513058,15.865277,Babela,Plateaux,Congo
CG090400244,-1.511947,15.838058,Kanpama,Plateaux,Congo
CG090400245,-1.511947,15.838058,Kintaba,Plateaux,Congo
CG090400246,-1.50889,15.837221,Louo,Plateaux,Congo
CG090400247,-1.506111,15.864996,Mikoua,Plateaux,Congo
CG090400248,-1.506111,15.864996,Louhoumou,Plateaux,Congo
CG090400249,-1.511392,15.79972,Leka,Plateaux,Congo
CG090400250,-1.516663,15.733608,Manboumole,Plateaux,Congo
CG090500001,-2.570831,14.497226,Inkala,Plateaux,Congo
CG090500002,-2.451942,14.532224,Inkala-Matiba,Plateaux,Congo
CG090500003,-2.454721,14.512219,Matiba,Plateaux,Congo
CG090500004,-2.44833,14.501392,Moumene,Plateaux,Congo
CG090500005,-2.437498,14.544722,Nke,Plateaux,Congo
CG090500006,-2.443337,14.504443,Gouma,Plateaux,Congo
CG090500007,-2.428059,14.559998,Nsomo,Plateaux,Congo
CG090500008,-2.43861,14.491663,Kindouga,Plateaux,Congo
CG090500009,-2.45028,14.4225,Kindouoga,Plateaux,Congo
CG090500010,-2.448609,14.43083,Vouloumanba,Plateaux,Congo
CG090500011,-2.451108,14.412777,Badimo,Plateaux,Congo
CG090500012,-2.451108,14.412777,Louengo,Plateaux,Congo
CG090500013,-2.427225,14.529444,Menangela,Plateaux,Congo
CG090500014,-2.417219,14.584718,Menanguela,Plateaux,Congo
CG090500015,-2.417219,14.584718,Ouaoua,Plateaux,Congo
CG090500016,-2.43861,14.446664,Gambouomo,Plateaux,Congo
CG090500017,-2.43861,14.446664,Ouanda,Plateaux,Congo
CG090500018,-2.413608,14.579997,Genzie,Plateaux,Congo
CG090500019,-2.431668,14.45889,Guenzie,Plateaux,Congo
CG090500020,-2.434723,14.410275,Vouloumamba,Plateaux,Congo
CG090500021,-2.432501,14.419441,Kamabangala,Plateaux,Congo
CG090500022,-2.423611,14.468886,Matakall,Plateaux,Congo
CG090500023,-2.404444,14.580558,Yala Vounga,Plateaux,Congo
CG090500024,-2.401112,14.574164,Yalavounga,Plateaux,Congo
CG090500025,-2.426113,14.415558,Guela,Plateaux,Congo
CG090500026,-2.409719,14.501946,Ngela,Plateaux,Congo
CG090500027,-2.414722,14.434999,Gamissiba,Plateaux,Congo
CG090500028,-2.395555,14.538611,Gabanpakassa,Plateaux,Congo
CG090500029,-2.39667,14.517501,Ngaman,Plateaux,Congo
CG090500030,-2.383615,14.572496,Pakasa,Plateaux,Congo
CG090500031,-2.404168,14.44389,Pakassa,Plateaux,Congo
CG090500032,-2.390836,14.522225,Tsetseke,Plateaux,Congo
CG090500033,-2.396386,14.484448,Ngamisiba,Plateaux,Congo
CG090500034,-2.392777,14.48694,Ngamissiba,Plateaux,Congo
CG090500035,-2.379442,14.538059,Ngamississa,Plateaux,Congo
CG090500036,-2.388332,14.455004,Kinkala II,Plateaux,Congo
CG090500037,-2.372226,14.546669,Kinnsoundi IV,Plateaux,Congo
CG090500038,-2.387498,14.451389,Kikombolo,Plateaux,Congo
CG090500039,-2.364445,14.543613,Kinkala,Plateaux,Congo
CG090500040,-2.376109,14.451942,Bandi,Plateaux,Congo
CG090500041,-2.364723,14.512224,Mouyami,Plateaux,Congo
CG090500042,-2.359441,14.488608,Ngamiboulou,Plateaux,Congo
CG090500043,-2.333337,14.620279,Ngamanbou,Plateaux,Congo
CG090500044,-2.340552,14.571107,Banziemo,Plateaux,Congo
CG090500045,-2.331664,14.621943,Mansiedi,Plateaux,Congo
CG090500046,-2.35722,14.453613,Yalala,Plateaux,Congo
CG090500047,-2.349445,14.490554,Vinnza,Plateaux,Congo
CG090500048,-2.349445,14.490554,Vinza,Plateaux,Congo
CG090500049,-2.351389,14.465002,Founfoundou,Plateaux,Congo
CG090500050,-2.352219,14.436671,Moukombo,Plateaux,Congo
CG090500051,-2.32528,14.599999,Gabanoue,Plateaux,Congo
CG090500052,-2.32528,14.599999,Mikoudi,Plateaux,Congo
CG090500053,-2.32528,14.599999,Mafouka,Plateaux,Congo
CG090500054,-2.343057,14.489171,Malengo,Plateaux,Congo
CG090500055,-2.345837,14.471668,Loukounga,Plateaux,Congo
CG090500056,-2.312497,14.67333,Mitoko,Plateaux,Congo
CG090500057,-2.312497,14.67333,Gambari,Plateaux,Congo
CG090500058,-2.322503,14.602779,Matala,Plateaux,Congo
CG090500059,-2.322503,14.602779,Madidi,Plateaux,Congo
CG090500060,-2.326945,14.570553,Bouende Nkombo,Plateaux,Congo
CG090500061,-2.312223,14.625833,Moangangoba,Plateaux,Congo
CG090500062,-2.318057,14.586942,Kitsounga,Plateaux,Congo
CG090500063,-2.323615,14.540829,Nsamouna,Plateaux,Congo
CG090500064,-2.331947,14.487224,Mantelo,Plateaux,Congo
CG090500065,-2.312498,14.605004,Moutampa,Plateaux,Congo
CG090500066,-2.308885,14.627777,Bolo,Plateaux,Congo
CG090500067,-2.336389,14.440274,Londe Boundou,Plateaux,Congo
CG090500068,-2.305834,14.617498,Mavouela,Plateaux,Congo
CG090500069,-2.323059,14.501671,Makokosa,Plateaux,Congo
CG090500070,-2.321666,14.501671,Makokossa,Plateaux,Congo
CG090500071,-2.318333,14.517223,Kimbouala,Plateaux,Congo
CG090500072,-2.318333,14.517223,Gamissakou,Plateaux,Congo
CG090500073,-2.323333,14.483054,Mpeho,Plateaux,Congo
CG090500074,-2.329167,14.434719,Kinnkila,Plateaux,Congo
CG090500075,-2.306663,14.517775,Wanda,Plateaux,Congo
CG090500076,-2.320003,14.433608,Yokama,Plateaux,Congo
CG090500077,-2.306393,14.446942,Nounouka,Plateaux,Congo
CG090500078,-2.290279,14.518059,Migete,Plateaux,Congo
CG090500079,-2.284163,14.544997,Miguete,Plateaux,Congo
CG090500080,-2.297774,14.45583,Binoue,Plateaux,Congo
CG090500081,-2.297774,14.45583,Karikari,Plateaux,Congo
CG090500082,-2.28139,14.529169,Vouvou,Plateaux,Congo
CG090500083,-2.28389,14.512225,Mouzieto,Plateaux,Congo
CG090500084,-2.287218,14.483885,Yangi,Plateaux,Congo
CG090500085,-2.287218,14.483885,Yangui,Plateaux,Congo
CG090500086,-2.303886,14.378889,Gamikole,Plateaux,Congo
CG090500087,-2.273891,14.560829,Matoumbou,Plateaux,Congo
CG090500088,-2.275831,14.546385,Mihete,Plateaux,Congo
CG090500089,-2.302779,14.372504,Kimbama,Plateaux,Congo
CG090500090,-2.302779,14.372504,Gamissami,Plateaux,Congo
CG090500091,-2.271111,14.403059,Massala,Plateaux,Congo
CG090500092,-2.206667,14.605833,Kombana,Plateaux,Congo
CG090500093,-2.211663,14.494721,Kinnkakassa,Plateaux,Congo
CG090500094,-2.203886,14.504445,Bissinnza,Plateaux,Congo
CG090500095,-2.203886,14.504445,Mounzaba,Plateaux,Congo
CG090500096,-2.200003,14.400003,Moupanou,Plateaux,Congo
CG090500097,-2.156947,14.615837,Mountele,Plateaux,Congo
CG090500098,-2.11361,14.643059,Kimbeti,Plateaux,Congo
CG090500099,-2.11361,14.643059,Moumani,Plateaux,Congo
CG090500100,-2.077223,14.685836,Moumeni,Plateaux,Congo
CG090500101,-2.048613,14.718609,Moutesi,Plateaux,Congo
CG090500102,-1.986109,14.79944,Moutessi,Plateaux,Congo
CG090500103,-1.983615,14.750002,Mougoumi,Plateaux,Congo
CG090500104,-1.983615,14.750002,Mouhoumi,Plateaux,Congo
CG090500105,-2.039166,14.341393,Moutalango,Plateaux,Congo
CG090500106,-1.933609,14.799725,Hamon,Plateaux,Congo
CG090500107,-1.913329,14.839444,Haute Madzia,Plateaux,Congo
CG090500108,-1.913329,14.839444,Madzia,Plateaux,Congo
CG090500109,-1.883331,14.860559,Mana,Plateaux,Congo
CG090500110,-1.858615,14.871386,Mpeoula,Plateaux,Congo
CG090500111,-1.824444,14.888337,Maboulou,Plateaux,Congo
CG090500112,-1.821386,14.882502,Mpoumou,Plateaux,Congo
CG090500113,-1.753054,14.918057,Gabangola,Plateaux,Congo
CG090500114,-1.723611,14.768056,Baratier,Plateaux,Congo
CG090500115,-1.671667,14.944996,Kibuende,Plateaux,Congo
CG090500116,-1.671667,14.944996,Kokabikoulou,Plateaux,Congo
CG090500117,-1.63444,14.8325,Kiloba,Plateaux,Congo
CG090600001,-1.995282,16.315276,Ngodivoua,Plateaux,Congo
CG090600002,-1.995282,16.315276,Yetila,Plateaux,Congo
CG090600003,-1.987498,16.322218,Souaka,Plateaux,Congo
CG090600004,-1.973613,16.28917,Kiloutou,Plateaux,Congo
CG090600005,-1.973613,16.28917,Fouatou,Plateaux,Congo
CG090600006,-1.950003,16.316669,Mibilou,Plateaux,Congo
CG090600007,-1.944162,16.290002,Sanga Vila,Plateaux,Congo
CG090600008,-1.933332,16.283332,Sanga-Mvila,Plateaux,Congo
CG090600009,-1.924164,16.31389,Mouyani,Plateaux,Congo
CG090600010,-1.913889,16.314169,Kitouma,Plateaux,Congo
CG090600011,-1.913889,16.314169,Compani,Plateaux,Congo
CG090600012,-1.904722,16.296669,Konpanyi,Plateaux,Congo
CG090600013,-1.869447,16.307781,Kololo,Plateaux,Congo
CG090600014,-1.869447,16.307781,Mousenongo,Plateaux,Congo
CG090600015,-1.859165,16.36444,Moussenongo,Plateaux,Congo
CG090600016,-1.861946,16.33583,Mpayaka,Plateaux,Congo
CG090600017,-1.852498,16.319166,Moutenbisa,Plateaux,Congo
CG090600018,-1.848885,16.262218,Moutenbissa,Plateaux,Congo
CG090600019,-1.848885,16.262218,Kigandou,Plateaux,Congo
CG090600020,-1.848885,16.262218,Peola,Plateaux,Congo
CG090600021,-1.835559,16.315837,Salambe,Plateaux,Congo
CG090600022,-1.829168,16.324165,Kimbele,Plateaux,Congo
CG090600023,-1.812496,16.399163,Kinngola,Plateaux,Congo
CG090600024,-1.812496,16.399163,Gamalie,Plateaux,Congo
CG090600025,-1.812496,16.399163,Kinntamou,Plateaux,Congo
CG090600026,-1.796946,16.425559,Kintamou,Plateaux,Congo
CG090600027,-1.796946,16.425559,Bambabamba,Plateaux,Congo
CG090600028,-1.783333,16.449997,Gaboumi,Plateaux,Congo
CG090600029,-1.789441,16.31361,Mantsanira,Plateaux,Congo
CG090600030,-1.773059,16.449719,Mpila,Plateaux,Congo
CG090600031,-1.773059,16.449719,Moubanza,Plateaux,Congo
CG090600032,-1.766667,16.325837,Moubidi,Plateaux,Congo
CG090600033,-1.766667,16.325837,Kaounga Dounga,Plateaux,Congo
CG090600034,-1.75,16.46667,Kikombo,Plateaux,Congo
CG090600035,-1.750282,16.453611,Mankami,Plateaux,Congo
CG090600036,-1.768609,16.238611,Masese,Plateaux,Congo
CG090600037,-1.768609,16.238611,Massesse,Plateaux,Congo
CG090600038,-1.755559,16.339446,Louemo,Plateaux,Congo
CG090600039,-1.749997,16.233332,Louguemo,Plateaux,Congo
CG090600040,-1.721387,16.439164,Bikonga,Plateaux,Congo
CG090600041,-1.707221,16.466943,Malodi,Plateaux,Congo
CG090600042,-1.716667,16.299996,Kiazi,Plateaux,Congo
CG090600043,-1.698331,16.429448,Matentsama,Plateaux,Congo
CG090600044,-1.693609,16.455555,Dibengi,Plateaux,Congo
CG090600045,-1.704726,16.276393,Dibengui,Plateaux,Congo
CG090600046,-1.704726,16.276393,Nzaza I,Plateaux,Congo
CG090600047,-1.672502,16.452222,Bouengue,Plateaux,Congo
CG090600048,-1.638893,16.571666,Mouzenze,Plateaux,Congo
CG090600049,-1.638893,16.571666,Malaba,Plateaux,Congo
CG090600050,-1.659999,16.316667,Bikeke,Plateaux,Congo
CG090600051,-1.63889,16.228057,Kihinda,Plateaux,Congo
CG090600052,-1.63889,16.228057,Kihinnda,Plateaux,Congo
CG090600053,-1.601386,16.490277,Mardi,Plateaux,Congo
CG090600054,-1.60611,16.436393,Makoundi,Plateaux,Congo
CG090600055,-1.616667,16.300002,Mabombe,Plateaux,Congo
CG090600056,-1.588334,16.576668,Mainama,Plateaux,Congo
CG090600057,-1.606393,16.353887,Louingi,Plateaux,Congo
CG090600058,-1.584724,16.264444,Louingui,Plateaux,Congo
CG090600059,-1.584724,16.264444,Louinngui,Plateaux,Congo
CG090600060,-1.576942,16.327219,Vanza,Plateaux,Congo
CG090600061,-1.556945,16.395835,Vouanza,Plateaux,Congo
CG090600062,-1.556945,16.395835,Bitsika I,Plateaux,Congo
CG090600063,-1.541114,16.399725,Mandoundou,Plateaux,Congo
CG090600064,-1.541114,16.399725,Loubebezi,Plateaux,Congo
CG090700001,-2.22333,15.023887,Mbiedi I,Plateaux,Congo
CG090700002,-2.211948,15.030002,Sakameso,Plateaux,Congo
CG090700003,-2.211948,15.030002,Sakamesso,Plateaux,Congo
CG090700004,-2.210274,15.035002,Mbiedi II,Plateaux,Congo
CG090700005,-2.210274,15.035002,Moukounkou II,Plateaux,Congo
CG090700006,-2.210274,15.035002,Boudzouka,Plateaux,Congo
CG090700007,-2.202774,15.035002,Moukounkou,Plateaux,Congo
CG090700008,-2.189167,15.04333,Bebezi,Plateaux,Congo
CG090700009,-2.189167,15.04333,Mounkasa,Plateaux,Congo
CG090700010,-2.178337,15.053608,Mounkassa,Plateaux,Congo
CG090700011,-2.178337,15.053608,Gamboulou,Plateaux,Congo
CG090700012,-2.178337,15.053608,Ngomboulou,Plateaux,Congo
CG090700013,-2.178337,15.053608,Kinnsele,Plateaux,Congo
CG090700014,-2.171109,15.055281,Kinsele,Plateaux,Congo
CG090700015,-2.162224,15.051387,Kinndamba,Plateaux,Congo
CG090700016,-2.152779,15.05278,Kimbele II,Plateaux,Congo
CG090700017,-2.111668,15.079721,Mafousi,Plateaux,Congo
CG090700018,-2.088615,15.084999,Mafoussi,Plateaux,Congo
CG090700019,-2.088615,15.084999,Gamibakou,Plateaux,Congo
CG090700020,-2.088615,15.084999,Mbeho,Plateaux,Congo
CG090700021,-2.079722,15.087777,Loukoko,Plateaux,Congo
CG090700022,-2.066667,15.066671,Mataka,Plateaux,Congo
CG090700023,-2.010281,15.138337,Mounsouele,Plateaux,Congo
CG090700024,-2.044442,14.854718,Mbeha,Plateaux,Congo
CG090700025,-2.044442,14.854718,Kimbele I,Plateaux,Congo
CG090700026,-2.004445,15.142778,Bimbouloulou,Plateaux,Congo
CG090700027,-1.995552,15.13722,Mouossouele,Plateaux,Congo
CG090700028,-1.983334,14.950004,Mazi,Plateaux,Congo
CG090700029,-1.955831,15.023334,Missafou,Plateaux,Congo
CG090700030,-1.955831,15.023334,Moutsila,Plateaux,Congo
CG090700031,-1.921108,15.029169,Moulenda,Plateaux,Congo
CG090700032,-1.921108,15.029169,Pati,Plateaux,Congo
CG090700033,-1.918059,15.012777,Mifouma,Plateaux,Congo
CG090700034,-1.906389,15.012777,Ganda,Plateaux,Congo
CG090700035,-1.761941,14.985552,Migenge,Plateaux,Congo
CG090700036,-1.736943,14.987224,Miguengue,Plateaux,Congo
CG090700037,-1.736943,14.987224,Mountelembisa,Plateaux,Congo
CG090700038,-1.736943,14.987224,Mountelembissa,Plateaux,Congo
CG090700039,-1.713058,14.991944,Moungoumi,Plateaux,Congo
CG090800001,-2.932497,16.16306,Zouloukabi,Plateaux,Congo
CG090800002,-2.932497,16.16306,Voungouta,Plateaux,Congo
CG090800003,-2.913329,16.164723,Kimbala,Plateaux,Congo
CG090800004,-2.904446,16.165001,Ntombo-Manyanga,Plateaux,Congo
CG090800005,-2.865559,16.166671,Tombo,Plateaux,Congo
CG090800006,-2.819999,16.183609,Mbanza Kimoukou,Plateaux,Congo
CG090800007,-2.780278,16.1875,Tombo Kolo,Plateaux,Congo
CG090800008,-2.737496,16.185281,Mbanza Kolo,Plateaux,Congo
CG090800009,-2.70972,16.193052,Mbanza Bangou,Plateaux,Congo
CG090800010,-2.703892,16.195835,Kimbasssi,Plateaux,Congo
CG090800011,-2.679998,16.210832,Kimbesi,Plateaux,Congo
CG090800012,-2.63028,16.217782,Foumbou,Plateaux,Congo
CG090800013,-2.616668,16.216671,Mbanza Zanga,Plateaux,Congo
CG090800014,-2.615002,16.217776,Mankousou,Plateaux,Congo
CG090800015,-2.615002,16.217776,Mankoussa,Plateaux,Congo
CG090800016,-2.615002,16.217776,Mankoussou,Plateaux,Congo
CG090800017,-2.577779,16.192225,Kinouani,Plateaux,Congo
CG090800018,-2.574444,16.189164,Likouakoua,Plateaux,Congo
CG090800019,-2.545277,16.175835,Likwakwa,Plateaux,Congo
CG090800020,-2.533336,16.166669,Mayombe,Plateaux,Congo
CG090800021,-2.548889,16.03583,Sangavimba I,Plateaux,Congo
CG090800022,-2.548889,16.03583,Nkoki,Plateaux,Congo
CG090800023,-2.52194,16.16611,Sangavimba II,Plateaux,Congo
CG090800024,-2.52194,16.16611,Nzaza II,Plateaux,Congo
CG090800025,-2.52194,16.16611,Mbanza Poudi,Plateaux,Congo
CG090800026,-2.515832,16.168335,Pangou,Plateaux,Congo
CG090800027,-2.484441,16.162776,Banza-Tombo,Plateaux,Congo
CG090800028,-2.483332,16.116667,Mbanza Tombo,Plateaux,Congo
CG090800029,-2.42806,16.133609,Mbanza-Ntombo,Plateaux,Congo
CG090800030,-2.42806,16.133609,Loumo,Plateaux,Congo
CG090800031,-2.426115,16.143886,Kimbouta,Plateaux,Congo
CG090800032,-2.400003,16.016667,Nsaka,Plateaux,Congo
CG090800033,-2.36556,16.107218,Nzaka,Plateaux,Congo
CG090800034,-2.362782,16.119724,Kailzoumbi,Plateaux,Congo
CG090800035,-2.349998,15.966666,Kingue,Plateaux,Congo
CG090900001,-2.916668,15.583333,Bitsika II,Plateaux,Congo
CG090900002,-2.856665,15.558614,Bitsiki,Plateaux,Congo
CG090900003,-2.805836,15.52889,Banza Baka,Plateaux,Congo
CG090900004,-2.764442,15.521108,Mbanza Baka,Plateaux,Congo
CG090900005,-2.764442,15.521108,Goulianza,Plateaux,Congo
CG090900006,-2.778332,15.339446,Badimosi,Plateaux,Congo
CG090900007,-2.778332,15.339446,Badimossi,Plateaux,Congo
CG090900008,-2.771668,15.357502,Mbanza Nganga,Plateaux,Congo
CG090900009,-2.729171,15.269726,Mouzenbalala,Plateaux,Congo
CG090900010,-2.729171,15.269726,Totodombi,Plateaux,Congo
CG090900011,-2.729171,15.269726,Mbanza Ouamba,Plateaux,Congo
CG090900012,-2.729171,15.269726,Biboua,Plateaux,Congo
CG090900013,-2.661114,15.592779,Louseka,Plateaux,Congo
CG090900014,-2.687774,15.297219,Lousseka,Plateaux,Congo
CG090900015,-2.662497,15.393886,Kinkambou,Plateaux,Congo
CG090900016,-2.676665,15.296667,Kinnkambou,Plateaux,Congo
CG090900017,-2.663609,15.366385,Kimpalala,Plateaux,Congo
CG090900018,-2.669163,15.304996,Kimsembo,Plateaux,Congo
CG090900019,-2.669163,15.304996,Moulengo,Plateaux,Congo
CG090900020,-2.591115,15.658052,Banzamboma,Plateaux,Congo
CG090900021,-2.489448,15.890559,Nsoundi,Plateaux,Congo
CG090900022,-2.487226,15.755554,Kiboumbou,Plateaux,Congo
CG090900023,-2.487226,15.755554,Kimboubou,Plateaux,Congo
CG090900024,-2.487226,15.755554,Kinnsassa,Plateaux,Congo
CG090900025,-2.487226,15.755554,Kingala,Plateaux,Congo
CG090900026,-2.466668,15.866665,Mayola,Plateaux,Congo
CG090900027,-2.48333,15.750002,Loumingou,Plateaux,Congo
CG090900028,-2.47444,15.792225,Nkoue,Plateaux,Congo
CG090900029,-2.47444,15.792225,Kingimi,Plateaux,Congo
CG090900030,-2.457226,15.759171,Kiinda,Plateaux,Congo
